timestamp,open,close,high,low,volume
1970-01-01 00:28:55.722480,93552,93557,93559,93551,0.74348235
1970-01-01 00:28:55.722540,93556,93557,93557,93556,0.52622716
1970-01-01 00:28:55.722600,93557,93557,93557,93557,0.32610258
1970-01-01 00:28:55.722660,93556,93551,93556,93551,0.30335615
1970-01-01 00:28:55.722720,93551,93431,93551,93431,2.62832782
1970-01-01 00:28:55.722780,93431,93414,93437,93399,0.43237742
1970-01-01 00:28:55.722840,93421,93480,93480,93421,0.73769359
1970-01-01 00:28:55.722900,93457,93438,93469,93438,0.55577939
1970-01-01 00:28:55.722960,93438,93445,93468,93427,0.4898904
1970-01-01 00:28:55.723020,93446,93446,93446,93446,0.5315428799999999
1970-01-01 00:28:55.723080,93446,93375,93452,93374,0.9024681
1970-01-01 00:28:55.723140,93376,93430,93430,93376,0.46617239
1970-01-01 00:28:55.723200,93411,93410,93412,93410,0.28473515
1970-01-01 00:28:55.723260,93402,93462,93462,93402,0.33771187999999996
1970-01-01 00:28:55.723320,93428,93427,93428,93418,0.78833192
1970-01-01 00:28:55.723380,93418,93369,93418,93368,1.13863681
1970-01-01 00:28:55.723440,93368,93301,93368,93300,1.12282344
1970-01-01 00:28:55.723500,93300,93281,93300,93249,1.23290094
1970-01-01 00:28:55.723560,93264,93193,93264,93072,4.037042
1970-01-01 00:28:55.723620,93145,93216,93223,93100,0.057572200000000004
1970-01-01 00:28:55.723680,93201,93179,93202,93179,1.23794918
1970-01-01 00:28:55.723740,93194,93278,93278,93181,0.5918437
1970-01-01 00:28:55.723800,93278,93276,93280,93257,1.67202904
1970-01-01 00:28:55.723860,93281,93329,93329,93281,0.54993212
1970-01-01 00:28:55.723920,93337,93420,93425,93337,0.3249723
1970-01-01 00:28:55.723980,93415,93449,93449,93412,1.42989676
1970-01-01 00:28:55.724040,93451,93385,93458,93385,0.50836128
1970-01-01 00:28:55.724100,93385,93348,93385,93348,1.70525449
1970-01-01 00:28:55.724160,93347,93290,93347,93290,0.33950212
1970-01-01 00:28:55.724220,93290,93204,93290,93204,1.02986699
1970-01-01 00:28:55.724280,93204,93204,93205,93204,0.00735134
1970-01-01 00:28:55.724340,93205,93218,93230,93205,0.84747358
1970-01-01 00:28:55.724400,93205,93192,93206,93191,0.97493556
1970-01-01 00:28:55.724460,93192,93245,93252,93192,0.20069691
1970-01-01 00:28:55.724520,93205,93211,93211,93205,0.68047198
1970-01-01 00:28:55.724580,93211,93254,93254,93211,1.01871635
1970-01-01 00:28:55.724640,93253,93253,93253,93220,0.96135397
1970-01-01 00:28:55.724700,93254,93253,93259,93253,0.5185571
1970-01-01 00:28:55.724760,93253,93256,93256,93253,0.8509499699999999
1970-01-01 00:28:55.724820,93256,93333,93333,93256,2.11444618
1970-01-01 00:28:55.724880,93333,93363,93363,93333,0.81647077
1970-01-01 00:28:55.724940,93365,93385,93406,93365,0.58907727
1970-01-01 00:28:55.725000,93374,93396,93396,93371,0.78163743
1970-01-01 00:28:55.725060,93398,93567,93568,93398,0.63068075
1970-01-01 00:28:55.725120,93569,93588,93593,93560,0.5370798
1970-01-01 00:28:55.725180,93563,93585,93585,93549,1.24773895
1970-01-01 00:28:55.725240,93577,93561,93577,93561,0.35184044999999997
1970-01-01 00:28:55.725300,93571,93566,93583,93566,1.3515723099999999
1970-01-01 00:28:55.725360,93566,93565,93575,93565,0.92827975
1970-01-01 00:28:55.725420,93565,93575,93575,93564,0.63906635
1970-01-01 00:28:55.725480,93565,93580,93580,93565,0.75929547
1970-01-01 00:28:55.725540,93579,93590,93591,93576,2.13337422
1970-01-01 00:28:55.725600,93590,93547,93591,93547,1.69821937
1970-01-01 00:28:55.725660,93548,93585,93585,93548,0.29057228
1970-01-01 00:28:55.725720,93585,93610,93627,93585,0.60023154
1970-01-01 00:28:55.725780,93616,93653,93653,93616,0.23444309
1970-01-01 00:28:55.725840,93653,93673,93688,93653,1.12635601
1970-01-01 00:28:55.725900,93673,93673,93675,93658,0.05543241
1970-01-01 00:28:55.725960,93674,93670,93676,93670,0.26103154
1970-01-01 00:28:55.726020,93670,93673,93673,93670,0.59098935
1970-01-01 00:28:55.726080,93672,93671,93672,93670,0.6023545100000001
1970-01-01 00:28:55.726140,93670,93620,93671,93620,1.68833843
1970-01-01 00:28:55.726200,93620,93606,93621,93606,0.63594364
1970-01-01 00:28:55.726260,93607,93591,93607,93591,0.30991547
1970-01-01 00:28:55.726320,93592,93588,93602,93585,1.08987525
1970-01-01 00:28:55.726380,93585,93552,93585,93550,1.12293806
1970-01-01 00:28:55.726440,93551,93556,93556,93550,0.8791903
1970-01-01 00:28:55.726500,93556,93602,93604,93556,0.71855615
1970-01-01 00:28:55.726560,93599,93599,93599,93599,0.32267544000000004
1970-01-01 00:28:55.726620,93599,93598,93601,93598,1.2309778599999999
1970-01-01 00:28:55.726680,93601,93621,93621,93601,0.9526772
1970-01-01 00:28:55.726740,93622,93696,93696,93622,0.84782033
1970-01-01 00:28:55.726800,93691,93676,93691,93674,0.31377831
1970-01-01 00:28:55.726860,93674,93702,93705,93674,0.26824197
1970-01-01 00:28:55.726920,93702,93701,93703,93701,0.49227164
1970-01-01 00:28:55.726980,93700,93699,93700,93692,0.04570224
1970-01-01 00:28:55.727040,93698,93675,93699,93675,0.6073161199999999
1970-01-01 00:28:55.727100,93675,93674,93683,93674,0.49056538
1970-01-01 00:28:55.727160,93674,93654,93674,93654,0.08435785
1970-01-01 00:28:55.727220,93621,93604,93622,93604,0.15682974
1970-01-01 00:28:55.727280,93599,93598,93599,93598,0.8908217300000001
1970-01-01 00:28:55.727340,93598,93582,93598,93582,0.9113202699999999
1970-01-01 00:28:55.727400,93583,93583,93583,93583,0.5539575299999999
1970-01-01 00:28:55.727460,93585,93660,93660,93585,1.1549572399999999
1970-01-01 00:28:55.727520,93660,93667,93679,93660,1.04145153
1970-01-01 00:28:55.727580,93667,93647,93667,93647,0.4674038
1970-01-01 00:28:55.727640,93648,93579,93651,93578,1.0610649699999999
1970-01-01 00:28:55.727700,93579,93562,93581,93562,0.45640115
1970-01-01 00:28:55.727760,93563,93573,93573,93563,0.80560753
1970-01-01 00:28:55.727880,93573,93575,93577,93573,0.84881438
1970-01-01 00:28:55.727940,93574,93555,93574,93555,0.62570624
1970-01-01 00:28:55.728000,93556,93552,93556,93551,1.11978955
1970-01-01 00:28:55.728060,93551,93462,93551,93462,0.37179371
1970-01-01 00:28:55.728120,93458,93505,93505,93458,1.09975606
1970-01-01 00:28:55.728180,93506,93563,93563,93506,0.25404776
1970-01-01 00:28:55.728240,93563,93590,93590,93563,1.51623236
1970-01-01 00:28:55.728300,93589,93579,93589,93572,0.73100876
1970-01-01 00:28:55.728360,93579,93579,93579,93579,0.18731414999999998
1970-01-01 00:28:55.728420,93579,93579,93579,93578,1.18659641
1970-01-01 00:28:55.728480,93578,93541,93578,93541,0.99352383
1970-01-01 00:28:55.728540,93520,93521,93521,93520,0.54346311
1970-01-01 00:28:55.728600,93521,93521,93523,93521,0.81885429
1970-01-01 00:28:55.728660,93520,93500,93520,93496,0.35550895
1970-01-01 00:28:55.728720,93503,93500,93504,93490,1.08021805
1970-01-01 00:28:55.728780,93498,93497,93498,93496,0.54443655
1970-01-01 00:28:55.728840,93497,93498,93501,93497,1.06268664
1970-01-01 00:28:55.728900,93499,93499,93499,93499,0.52023976
1970-01-01 00:28:55.728960,93498,93490,93498,93489,0.34049648
1970-01-01 00:28:55.729020,93489,93485,93489,93484,0.8105938899999999
1970-01-01 00:28:55.729080,93484,93473,93484,93471,0.57643108
1970-01-01 00:28:55.729140,93472,93474,93474,93472,0.33910637
1970-01-01 00:28:55.729200,93478,93503,93503,93477,0.2711442
1970-01-01 00:28:55.729260,93503,93502,93530,93502,0.79519222
1970-01-01 00:28:55.729320,93502,93427,93502,93427,0.69523097
1970-01-01 00:28:55.729380,93427,93442,93470,93419,0.8481302199999999
1970-01-01 00:28:55.729440,93442,93392,93442,93391,0.59526777
1970-01-01 00:28:55.729500,93392,93395,93410,93392,1.73834984
1970-01-01 00:28:55.729560,93394,93379,93394,93378,0.31060116
1970-01-01 00:28:55.729620,93379,93467,93467,93379,0.77142607
1970-01-01 00:28:55.729680,93470,93505,93505,93470,0.78005924
1970-01-01 00:28:55.729740,93505,93509,93509,93505,0.004208119999999999
1970-01-01 00:28:55.729800,93512,93523,93525,93512,1.49881028
1970-01-01 00:28:55.729860,93524,93504,93524,93504,0.7650791
1970-01-01 00:28:55.729920,93504,93486,93504,93485,0.55648521
1970-01-01 00:28:55.729980,93486,93505,93505,93472,0.5070713
1970-01-01 00:28:55.730040,93505,93507,93507,93505,0.29967366
1970-01-01 00:28:55.730100,93505,93554,93554,93505,0.4708291
1970-01-01 00:28:55.730160,93557,93555,93561,93554,0.87482624
1970-01-01 00:28:55.730220,93555,93557,93558,93547,0.90122837
1970-01-01 00:28:55.730280,93559,93617,93617,93559,1.26725753
1970-01-01 00:28:55.730340,93616,93582,93616,93580,0.34392235
1970-01-01 00:28:55.730400,93594,93564,93594,93563,1.34486591
1970-01-01 00:28:55.730460,93563,93581,93581,93563,1.51633203
1970-01-01 00:28:55.730520,93579,93581,93584,93579,0.53625198
1970-01-01 00:28:55.730580,93588,93617,93617,93588,0.74445055
1970-01-01 00:28:55.730640,93617,93637,93637,93617,1.12533161
1970-01-01 00:28:55.730700,93633,93633,93633,93633,0.26544012
1970-01-01 00:28:55.730760,93632,93620,93632,93620,0.49580433
1970-01-01 00:28:55.730820,93620,93621,93621,93620,0.86656664
1970-01-01 00:28:55.730880,93621,93625,93625,93621,0.76865392
1970-01-01 00:28:55.730940,93625,93625,93625,93625,0.25776516
1970-01-01 00:28:55.731000,93632,93632,93632,93632,0.00013503
1970-01-01 00:28:55.731060,93625,93627,93627,93625,0.48217207
1970-01-01 00:28:55.731120,93626,93625,93626,93624,0.09862221
1970-01-01 00:28:55.731180,93625,93625,93625,93625,0.28583797
1970-01-01 00:28:55.731240,93625,93607,93625,93604,0.44117668
1970-01-01 00:28:55.731300,93607,93605,93607,93604,1.0632770599999999
1970-01-01 00:28:55.731360,93604,93583,93604,93582,0.95377102
1970-01-01 00:28:55.731420,93583,93602,93602,93583,1.21583863
1970-01-01 00:28:55.731480,93604,93607,93607,93604,0.99175766
1970-01-01 00:28:55.731540,93604,93605,93605,93602,0.41914239999999997
1970-01-01 00:28:55.731600,93604,93653,93653,93603,0.7249346
1970-01-01 00:28:55.731660,93676,93696,93696,93676,0.24957894
1970-01-01 00:28:55.731720,93710,93697,93711,93696,0.34749899
1970-01-01 00:28:55.731780,93698,93702,93716,93698,0.33501526000000004
1970-01-01 00:28:55.731840,93702,93729,93729,93702,0.19332792
1970-01-01 00:28:55.731900,93760,93854,93854,93760,0.33939352
1970-01-01 00:28:55.731960,93848,93860,93860,93848,0.19403157
1970-01-01 00:28:55.732020,93848,93761,93848,93760,0.01068759
1970-01-01 00:28:55.732080,93784,93722,93786,93721,0.41505485
1970-01-01 00:28:55.732140,93723,93721,93729,93721,0.4976757
1970-01-01 00:28:55.732200,93721,93697,93721,93697,0.022056
1970-01-01 00:28:55.732260,93697,93672,93697,93672,0.43272221
1970-01-01 00:28:55.732320,93672,93680,93685,93672,0.56983087
1970-01-01 00:28:55.732380,93678,93671,93678,93671,0.20181146
1970-01-01 00:28:55.732440,93671,93657,93671,93656,0.08629335
1970-01-01 00:28:55.732500,93657,93618,93657,93618,0.43682931999999997
1970-01-01 00:28:55.732560,93619,93634,93636,93619,0.32719785
1970-01-01 00:28:55.732620,93634,93619,93634,93618,0.17969866
1970-01-01 00:28:55.732680,93619,93624,93624,93619,0.48305265000000003
1970-01-01 00:28:55.732740,93623,93623,93623,93623,0.005
1970-01-01 00:28:55.732800,93624,93622,93624,93611,0.52943282
1970-01-01 00:28:55.732860,93617,93617,93617,93616,0.50393891
1970-01-01 00:28:55.732920,93616,93592,93616,93592,0.26202491
1970-01-01 00:28:55.732980,93592,93592,93592,93582,0.90719891
1970-01-01 00:28:55.733040,93592,93666,93666,93592,1.0322519
1970-01-01 00:28:55.733100,93667,93667,93669,93667,0.007094110000000001
1970-01-01 00:28:55.733160,93669,93664,93670,93664,0.42861444
1970-01-01 00:28:55.733220,93664,93650,93664,93650,0.0019529999999999999
1970-01-01 00:28:55.733280,93651,93639,93651,93630,0.79578193
1970-01-01 00:28:55.733340,93640,93648,93648,93634,0.59712469
1970-01-01 00:28:55.733400,93648,93648,93648,93648,0.31467584
1970-01-01 00:28:55.733460,93647,93600,93647,93599,0.77938308
1970-01-01 00:28:55.733520,93600,93599,93600,93599,0.33714929
1970-01-01 00:28:55.733580,93600,93591,93600,93591,1.09095887
1970-01-01 00:28:55.733640,93592,93621,93621,93592,0.8773981
1970-01-01 00:28:55.733700,93621,93625,93625,93621,0.30433636
1970-01-01 00:28:55.733760,93639,93645,93645,93639,0.94582892
1970-01-01 00:28:55.733820,93648,93658,93658,93648,0.25446738
1970-01-01 00:28:55.733880,93662,93686,93686,93662,0.47771153
1970-01-01 00:28:55.733940,93697,93713,93715,93697,0.33686682
1970-01-01 00:28:55.734000,93715,93784,93795,93715,0.29635227
1970-01-01 00:28:55.734060,93790,93805,93805,93790,0.84189674
1970-01-01 00:28:55.734120,93805,93884,93884,93805,0.78854225
1970-01-01 00:28:55.734180,93888,93906,93906,93888,0.00102198
1970-01-01 00:28:55.734240,93924,93958,93968,93924,0.7492589
1970-01-01 00:28:55.734300,93953,93978,93978,93953,0.06012537
1970-01-01 00:28:55.734360,93979,93967,93979,93967,0.28658076
1970-01-01 00:28:55.734420,93978,93994,93994,93978,0.34696826000000003
1970-01-01 00:28:55.734480,93991,94127,94127,93991,0.06291284
1970-01-01 00:28:55.734540,94081,94060,94081,94056,0.28095578
1970-01-01 00:28:55.734600,94058,94054,94062,94054,0.32151531
1970-01-01 00:28:55.734660,94053,94054,94054,94053,0.00176717
1970-01-01 00:28:55.734720,94055,94030,94056,94030,0.29791986
1970-01-01 00:28:55.734780,94007,94013,94031,94007,0.32923195
1970-01-01 00:28:55.734840,94007,93987,94007,93987,0.04213252
1970-01-01 00:28:55.734900,94004,93951,94006,93951,0.31295672999999996
1970-01-01 00:28:55.734960,93976,93988,93989,93976,0.254021
1970-01-01 00:28:55.735020,93988,93989,93989,93988,0.0012853
1970-01-01 00:28:55.735080,94007,94003,94019,94003,0.2667752
1970-01-01 00:28:55.735140,94002,94007,94010,94002,0.30178541
1970-01-01 00:28:55.735200,94010,94028,94028,94010,0.0011496499999999999
1970-01-01 00:28:55.735260,94027,94038,94038,94027,0.55080712
1970-01-01 00:28:55.735320,94036,94036,94038,94036,0.80690326
1970-01-01 00:28:55.735380,94035,93980,94035,93979,1.33242685
1970-01-01 00:28:55.735440,93980,93967,93980,93964,0.03602586
1970-01-01 00:28:55.735500,93964,93935,93967,93935,0.34663127
1970-01-01 00:28:55.735560,93936,93901,93938,93901,0.59340679
1970-01-01 00:28:55.735620,93900,93919,93920,93888,0.62054223
1970-01-01 00:28:55.735680,93900,93888,93900,93888,0.2658085
1970-01-01 00:28:55.735740,93890,93890,93890,93888,0.30562849
1970-01-01 00:28:55.735800,93888,93890,93890,93888,1.38845413
1970-01-01 00:28:55.735860,93890,93893,93893,93890,0.26823506
1970-01-01 00:28:55.735920,93890,93892,93892,93890,0.39214788
1970-01-01 00:28:55.735980,93892,93892,93892,93892,0.25540088000000005
1970-01-01 00:28:55.736040,93892,93921,93924,93892,0.65281228
1970-01-01 00:28:55.736100,93924,93970,93983,93924,1.05668482
1970-01-01 00:28:55.736220,93973,93972,93973,93972,0.30303211
1970-01-01 00:28:55.736280,93974,93985,93985,93974,0.3263932
1970-01-01 00:28:55.736340,93977,93986,93987,93977,0.49798221
1970-01-01 00:28:55.736400,93983,93954,93983,93945,0.80798716
1970-01-01 00:28:55.736460,93953,93945,93953,93941,0.01218446
1970-01-01 00:28:55.736520,93954,94003,94003,93954,0.59796825
1970-01-01 00:28:55.736580,93998,93994,94002,93994,0.029607770000000002
1970-01-01 00:28:55.736640,93995,94018,94018,93971,0.40662207
1970-01-01 00:28:55.736700,94047,94044,94057,94044,1.06249137
1970-01-01 00:28:55.736760,94044,93991,94044,93973,0.05868687
1970-01-01 00:28:55.736820,93991,94006,94019,93991,0.3196312
1970-01-01 00:28:55.736880,93990,93942,93990,93942,0.3000332
1970-01-01 00:28:55.736940,93934,93864,93934,93864,0.72908045
1970-01-01 00:28:55.737000,93864,93837,93864,93837,0.00842301
1970-01-01 00:28:55.737060,93838,93838,93869,93838,0.95287111
1970-01-01 00:28:55.737120,93838,93837,93842,93837,0.23663061999999999
1970-01-01 00:28:55.737180,93837,93838,93840,93837,0.31094558
1970-01-01 00:28:55.737240,93838,93828,93838,93827,0.17703185
1970-01-01 00:28:55.737300,93828,93828,93828,93828,0.29835695
1970-01-01 00:28:55.737360,93838,93873,93873,93838,0.18194438
1970-01-01 00:28:55.737420,93873,93855,93873,93853,0.78682016
1970-01-01 00:28:55.737480,93868,93800,93869,93794,0.22896201
1970-01-01 00:28:55.737540,93800,93815,93815,93800,0.59620207
1970-01-01 00:28:55.737600,93820,93841,93841,93820,0.18899728000000002
1970-01-01 00:28:55.737660,93844,93808,93844,93808,0.50584222
1970-01-01 00:28:55.737720,93799,93778,93799,93776,0.01651271
1970-01-01 00:28:55.737780,93778,93833,93833,93778,0.46834757
1970-01-01 00:28:55.737840,93811,93810,93811,93810,0.0085666
1970-01-01 00:28:55.737900,93810,93811,93811,93810,0.53499425
1970-01-01 00:28:55.737960,93811,93824,93824,93811,0.32498983
1970-01-01 00:28:55.738020,93825,93913,93913,93814,0.66951057
1970-01-01 00:28:55.738080,93912,93946,93950,93912,0.60102936
1970-01-01 00:28:55.738140,93946,93913,93946,93913,0.339395
1970-01-01 00:28:55.738200,93895,93914,93914,93895,0.52026928
1970-01-01 00:28:55.738260,93946,93958,93961,93946,0.82920097
1970-01-01 00:28:55.738320,93959,93980,93980,93958,0.27693004
1970-01-01 00:28:55.738380,93980,94007,94024,93980,0.27306924
1970-01-01 00:28:55.738440,94007,94021,94030,94007,0.00221556
1970-01-01 00:28:55.738500,94022,94038,94039,94021,0.31125869
1970-01-01 00:28:55.738560,94030,94019,94030,94019,0.0035121099999999997
1970-01-01 00:28:55.738620,94006,93999,94006,93987,0.84010385
1970-01-01 00:28:55.738680,93999,93979,93999,93979,0.32476085
1970-01-01 00:28:55.738740,93960,93954,93961,93954,0.19235147
1970-01-01 00:28:55.738800,93954,93912,93954,93900,0.6057666199999999
1970-01-01 00:28:55.738860,93934,93979,93979,93934,0.88317436
1970-01-01 00:28:55.738920,93980,93978,93994,93978,0.548534
1970-01-01 00:28:55.738980,93974,93958,93974,93958,0.29445443
1970-01-01 00:28:55.739100,93957,93933,93957,93933,0.2715212
1970-01-01 00:28:55.739160,93934,93965,93965,93934,0.26777158
1970-01-01 00:28:55.739220,93961,94042,94044,93961,0.6493276099999999
1970-01-01 00:28:55.739340,94042,94066,94066,94042,0.6530099
1970-01-01 00:28:55.739400,94066,94060,94066,94055,0.29238493
1970-01-01 00:28:55.739460,94062,94073,94073,94062,0.00199772
1970-01-01 00:28:55.739520,94070,94041,94072,94041,0.27032044
1970-01-01 00:28:55.739580,94042,94061,94061,94042,0.26938665
1970-01-01 00:28:55.739640,94056,94056,94056,94056,0.28163253
1970-01-01 00:28:55.739700,94056,94056,94056,94056,0.00014611
1970-01-01 00:28:55.739760,94056,94056,94056,94056,0.62259569
1970-01-01 00:28:55.739820,94055,94089,94094,94055,0.2787905
1970-01-01 00:28:55.739880,94112,94156,94156,94112,0.04177299
1970-01-01 00:28:55.739940,94161,94207,94207,94161,0.44098713
1970-01-01 00:28:55.740000,94207,94282,94282,94207,0.91221598
1970-01-01 00:28:55.740060,94288,94314,94350,94288,1.23808094
1970-01-01 00:28:55.740120,94337,94358,94373,94337,0.37493289
1970-01-01 00:28:55.740180,94358,94490,94521,94358,1.85660285
1970-01-01 00:28:55.740240,94477,94518,94520,94477,0.32382956
1970-01-01 00:28:55.740300,94520,94611,94612,94520,0.26705348
1970-01-01 00:28:55.740360,94593,94491,94593,94491,0.52734861
1970-01-01 00:28:55.740420,94489,94431,94492,94431,0.4279544
1970-01-01 00:28:55.740480,94431,94486,94486,94373,1.04904804
1970-01-01 00:28:55.740540,94492,94468,94492,94468,0.32460199
1970-01-01 00:28:55.740600,94430,94487,94488,94419,0.42895183000000003
1970-01-01 00:28:55.740660,94487,94422,94487,94381,0.27593911
1970-01-01 00:28:55.740720,94422,94423,94423,94402,0.57971584
1970-01-01 00:28:55.740780,94423,94434,94434,94423,0.31140957
1970-01-01 00:28:55.740840,94436,94412,94436,94411,0.45526226000000003
1970-01-01 00:28:55.740900,94411,94351,94411,94311,0.40746275
1970-01-01 00:28:55.740960,94353,94351,94353,94351,0.0020435699999999998
1970-01-01 00:28:55.741020,94353,94437,94451,94353,0.29300095000000004
1970-01-01 00:28:55.741080,94447,94372,94447,94372,0.28088496
1970-01-01 00:28:55.741140,94368,94350,94368,94350,0.001011
1970-01-01 00:28:55.741200,94350,94358,94358,94350,0.28822211
1970-01-01 00:28:55.741260,94362,94342,94362,94342,0.00935933
1970-01-01 00:28:55.741320,94343,94355,94355,94343,0.25678245
1970-01-01 00:28:55.741380,94352,94359,94359,94352,0.3013607
1970-01-01 00:28:55.741440,94358,94342,94358,94342,0.00201152
1970-01-01 00:28:55.741500,94343,94263,94344,94263,0.31515718
1970-01-01 00:28:55.741560,94263,94192,94263,94161,0.64694296
1970-01-01 00:28:55.741620,94186,94196,94197,94186,0.40704133000000003
1970-01-01 00:28:55.741680,94195,94186,94195,94185,0.28582108
1970-01-01 00:28:55.741740,94185,94071,94185,94071,0.18183837
1970-01-01 00:28:55.741800,94071,93941,94071,93941,0.31339086
1970-01-01 00:28:55.741860,93941,93960,93960,93888,0.67394869
1970-01-01 00:28:55.741920,93960,93924,93996,93923,0.32753256
1970-01-01 00:28:55.741980,93925,93871,93925,93843,0.65342427
1970-01-01 00:28:55.742040,93902,93976,93976,93902,0.54822098
1970-01-01 00:28:55.742100,93963,94171,94171,93963,1.13679483
1970-01-01 00:28:55.742160,94185,94298,94298,94185,0.02403205
1970-01-01 00:28:55.742220,94285,94248,94286,94248,0.32722385
1970-01-01 00:28:55.742280,94249,94248,94249,94248,0.01523512
1970-01-01 00:28:55.742340,94232,94236,94247,94230,0.31875149999999997
1970-01-01 00:28:55.742400,94242,94224,94249,94224,0.31212753
1970-01-01 00:28:55.742460,94224,94211,94224,94193,0.0031843
1970-01-01 00:28:55.742580,94224,94193,94243,94192,0.6309081
1970-01-01 00:28:55.742640,94192,94147,94192,94146,0.0039919
1970-01-01 00:28:55.742700,94147,94112,94147,94111,0.27044203
1970-01-01 00:28:55.742760,94116,94163,94163,94116,0.01621957
1970-01-01 00:28:55.742820,94157,94354,94377,94157,1.40775713
1970-01-01 00:28:55.742880,94350,94325,94364,94325,0.01100596
1970-01-01 00:28:55.742940,94326,94325,94326,94325,0.29190962
1970-01-01 00:28:55.743000,94325,94362,94362,94325,0.28336165
1970-01-01 00:28:55.743060,94344,94356,94356,94344,0.32992481
1970-01-01 00:28:55.743120,94345,94325,94345,94325,0.001681
1970-01-01 00:28:55.743180,94325,94321,94325,94321,0.0011711999999999998
1970-01-01 00:28:55.743240,94296,94298,94306,94296,0.62585394
1970-01-01 00:28:55.743300,94298,94303,94303,94298,0.32121327
1970-01-01 00:28:55.743360,94299,94347,94347,94299,0.31827550000000004
1970-01-01 00:28:55.743420,94338,94338,94338,94338,5.618e-05
1970-01-01 00:28:55.743480,94337,94349,94352,94337,0.62289971
1970-01-01 00:28:55.743540,94343,94345,94345,94343,0.0028089
1970-01-01 00:28:55.743600,94346,94312,94351,94305,0.76023635
1970-01-01 00:28:55.743720,94312,94346,94346,94312,0.26480322
1970-01-01 00:28:55.743840,94344,94371,94420,94344,0.68740563
1970-01-01 00:28:55.743900,94371,94379,94379,94359,0.26258059
1970-01-01 00:28:55.743960,94358,94298,94362,94298,0.35153376999999997
1970-01-01 00:28:55.744020,94297,94302,94302,94297,0.0031708
1970-01-01 00:28:55.744080,94303,94284,94303,94284,0.29388355
1970-01-01 00:28:55.744140,94285,94276,94285,94271,0.55181766
1970-01-01 00:28:55.744200,94275,94272,94275,94272,0.32907465999999996
1970-01-01 00:28:55.744260,94271,94206,94271,94206,0.2716996
1970-01-01 00:28:55.744320,94206,94180,94206,94180,0.004562
1970-01-01 00:28:55.744380,94180,94123,94180,94121,0.30966055
1970-01-01 00:28:55.744440,94122,94123,94123,94077,0.96101401
1970-01-01 00:28:55.744500,94123,94139,94161,94123,0.30802195
1970-01-01 00:28:55.744560,94122,94141,94154,94088,0.07144084
1970-01-01 00:28:55.744620,94150,94218,94218,94150,0.26174396
1970-01-01 00:28:55.744680,94200,94200,94200,94200,0.29449197
1970-01-01 00:28:55.744740,94200,94317,94317,94200,0.60344727
1970-01-01 00:28:55.744800,94314,94308,94314,94308,0.0041706
1970-01-01 00:28:55.744860,94322,94360,94360,94322,0.27091824000000003
1970-01-01 00:28:55.744920,94342,94335,94342,94315,0.35849535
1970-01-01 00:28:55.744980,94343,94334,94344,94332,0.3306602
1970-01-01 00:28:55.745040,94343,94389,94407,94343,0.27774666000000003
1970-01-01 00:28:55.745100,94389,94390,94390,94389,0.00417894
1970-01-01 00:28:55.745160,94390,94384,94396,94383,0.55274425
1970-01-01 00:28:55.745220,94378,94314,94378,94314,0.0078090699999999996
1970-01-01 00:28:55.745280,94328,94338,94340,94328,0.58884345
1970-01-01 00:28:55.745340,94336,94338,94338,94336,0.26346937
1970-01-01 00:28:55.745400,94336,94316,94336,94308,0.012492610000000001
1970-01-01 00:28:55.745460,94319,94339,94339,94319,0.58123288
1970-01-01 00:28:55.745520,94336,94339,94339,94336,0.0001706
1970-01-01 00:28:55.745580,94335,94322,94335,94322,0.0006816
1970-01-01 00:28:55.745640,94323,94330,94330,94323,0.54599188
1970-01-01 00:28:55.745700,94322,94285,94322,94285,0.0014157599999999998
1970-01-01 00:28:55.745760,94285,94288,94288,94285,0.27138577
1970-01-01 00:28:55.745820,94286,94286,94289,94286,0.26639146
1970-01-01 00:28:55.745880,94286,94284,94286,94283,0.01290999
1970-01-01 00:28:55.745940,94286,94351,94351,94286,0.30662093
1970-01-01 00:28:55.746000,94342,94354,94354,94342,0.30840249
1970-01-01 00:28:55.746060,94351,94334,94351,94334,0.28222356
1970-01-01 00:28:55.746120,94336,94340,94340,94336,0.0050554300000000005
1970-01-01 00:28:55.746180,94340,94359,94359,94340,0.72262762
1970-01-01 00:28:55.746240,94379,94412,94412,94379,0.35778053
1970-01-01 00:28:55.746300,94414,94416,94416,94414,0.25919798
1970-01-01 00:28:55.746360,94418,94478,94478,94418,0.01731174
1970-01-01 00:28:55.746420,94484,94534,94572,94470,1.34024502
1970-01-01 00:28:55.746480,94533,94544,94544,94513,0.01752352
1970-01-01 00:28:55.746540,94523,94485,94523,94485,0.67110537
1970-01-01 00:28:55.746600,94490,94447,94496,94443,0.39290786
1970-01-01 00:28:55.746660,94451,94477,94477,94451,0.27601256
1970-01-01 00:28:55.746780,94485,94493,94493,94485,0.2917958
1970-01-01 00:28:55.746840,94493,94494,94494,94492,0.30343456999999996
1970-01-01 00:28:55.746900,94497,94484,94497,94484,0.22017
1970-01-01 00:28:55.746960,94485,94486,94486,94485,0.32417939
1970-01-01 00:28:55.747020,94485,94576,94576,94485,0.5865762999999999
1970-01-01 00:28:55.747080,94572,94616,94666,94572,0.62734703
1970-01-01 00:28:55.747140,94615,94580,94615,94579,0.0005333299999999999
1970-01-01 00:28:55.747200,94595,94617,94643,94579,0.01982052
1970-01-01 00:28:55.747260,94601,94537,94601,94537,0.03732038
